Episode,Reward
2962.0,-5.992706327774483
2963.0,-6.022779264496738
2964.0,-5.992551471851771
2965.0,-5.962625957133254
2966.0,-6.012999697561922
2967.0,-5.932869700586303
2968.0,-5.883541003580439
2969.0,-5.914705593544634
2970.0,-5.9855585376091875
2971.0,-5.995702952233096
2972.0,-5.9757459227107645
2973.0,-6.025988463483658
2974.0,-6.045728578848821
2975.0,-6.115271293060332
2976.0,-6.064118580129729
2977.0,-6.0434773943284315
2978.0,-6.113042620385147
2979.0,-6.181912194181296
2980.0,-6.2100930722394825
2981.0,-6.207992141517087
2982.0,-6.195912220101916
2983.0,-6.2439530979008975
2984.0,-6.301513566921889
2985.0,-6.30849843125267
2986.0,-6.325413446940144
2987.0,-6.282159312470742
2988.0,-6.3093377193460345
2989.0,-6.356244342152574
2990.0,-6.3426818987310485
2991.0,-6.239255079743738
2992.0,-6.136862528946301
2993.0,-6.205493903656838
2994.0,-6.26343896462027
2995.0,-6.260804574974067
2996.0,-6.278196529224326
2997.0,-6.285414563932083
2998.0,-6.252560418292762
2999.0,-6.180034814109835
3000.0,-6.088234465968736
3001.0,-6.087352121309048
3002.0,-5.896478600095958
3003.0,-5.907513814094998
3004.0,-5.948438675954048
3005.0,-6.018954289194507
3006.0,-6.018764746302562
3007.0,-6.048577098839536
3008.0,-6.138091327851141
3009.0,-6.18671041457263
3010.0,-6.224843310426904
3011.0,-6.2825948773226346
3012.0,-6.309768928549408
3013.0,-6.226671239263914
3014.0,-6.234404526871275
3015.0,-6.302060481602562
3016.0,-6.189039876786537
3017.0,-6.197149478018671
3018.0,-6.075177983238485
3019.0,-5.9844262034061
3020.0,-5.974581941372039
3021.0,-5.804836121958318
3022.0,-5.826787760738735
3023.0,-5.928519883131347
3024.0,-5.979234684300034
3025.0,-5.869442337457034
3026.0,-5.920747914082464
3027.0,-5.90154043494164
3028.0,-5.812525030592223
3029.0,-5.844399780286301
3030.0,-5.795955782483437
3031.0,-5.667996224658602
3032.0,-5.781316262412016
3033.0,-5.713503099787896
3034.0,-5.776368068790018
3035.0,-5.698604388102118
3036.0,-5.651618344221097
3037.0,-5.615102160778886
3038.0,-5.588951139171097
3039.0,-5.643061627779386
3040.0,-5.5766310115015925
3041.0,-5.570864701386577
3042.0,-5.415156054372711
3043.0,-5.4310044938289845
3044.0,-5.406694448890695
3045.0,-5.312627504401788
3046.0,-5.21950122935777
3047.0,-5.237306217064193
3048.0,-5.31493315489355
3049.0,-5.271783823344615
3050.0,-5.359065985111168
3051.0,-5.355475325260056
3052.0,-5.4319205720074555
3053.0,-5.4476013662873815
3054.0,-5.513125352624508
3055.0,-5.447994099098263
3056.0,-5.4035141581072805
3057.0,-5.409479016526207
3058.0,-5.455384226360945
3059.0,-5.490830384097335
3060.0,-5.385922080256362
3061.0,-5.352062859453798
3062.0,-5.41854223085926
3063.0,-5.344356808550668
3064.0,-5.2809132404651615
3065.0,-5.37810410806051
3066.0,-5.334323066979905
3067.0,-5.290979836310106
3068.0,-5.338070037947004
3069.0,-5.354689337567534
3070.0,-5.291142444191859
3071.0,-5.36823101974994
3072.0,-5.344548709552441
3073.0,-5.261103222456916
3074.0,-5.278492190232347
3075.0,-5.215707268330024
3076.0,-5.233550195646724
3077.0,-5.161214693690257
3078.0,-4.999602546753355
3079.0,-5.019606521285821
3080.0,-4.889410456072963
3081.0,-4.850516351512233
3082.0,-4.842011187997111
3083.0,-4.8735910761171395
3084.0,-4.744855165355968
3085.0,-4.747406613702409
3086.0,-4.759932547565384
3087.0,-4.822333222089731
3088.0,-4.804109889868834
3089.0,-4.726068790970145
3090.0,-4.6088081030604435
3091.0,-4.692720022029839
3092.0,-4.795792821809541
3093.0,-4.777834893591446
3094.0,-4.850056544655531
3095.0,-4.891555979208976
3096.0,-4.962640419416886
3097.0,-4.983014015222717
3098.0,-4.993183875070489
3099.0,-5.013252036319784
3100.0,-4.933119515956586
3101.0,-4.8637883207970205
3102.0,-4.885150437589051
3103.0,-4.80629893321316
3104.0,-4.898235943881028
3105.0,-4.999253584442219
3106.0,-4.899261048597796
3107.0,-4.880268438111818
3108.0,-4.8814657537307
3109.0,-4.882651096193392
3110.0,-4.8938245852314575
3111.0,-4.984886339379143
3112.0,-4.875037475985351
3113.0,-4.766287101225498
3114.0,-4.728624230213243
3115.0,-4.78133798791111
3116.0,-4.883524608031999
3117.0,-4.914689361951679
3118.0,-4.885542468332162
3119.0,-4.88668704364884
3120.0,-4.827820173212352
3121.0,-4.729541971480229
3122.0,-4.712246551765427
3123.0,-4.725124086247772
3124.0,-4.6578728453852944
3125.0,-4.521294116931442
3126.0,-4.436081175762127
3127.0,-4.461720364004506
3128.0,-4.457103160364461
3129.0,-4.3825321287608165
3130.0,-4.368706807473209
3131.0,-4.365019739398477
3132.0,-4.281369542004492
3133.0,-4.318555846584447
3134.0,-4.305370288118603
3135.0,-4.272316585237417
3136.0,-4.199593419385042
3137.0,-4.167597485191192
3138.0,-4.19592151033928
3139.0,-4.163962295235887
3140.0,-4.232322672283528
3141.0,-4.159999445560692
3142.0,-4.078399451105085
3143.0,-4.157615456594034
3144.0,-4.066039302028094
3145.0,-4.065378909007813
3146.0,-3.9847251199177345
3147.0,-3.884877868718557
3148.0,-3.9260290900313715
3149.0,-3.8967687991310576
3150.0,-3.827801111139747
3151.0,-3.8895231000283497
3152.0,-3.870627869028066
3153.0,-3.8619215903377855
3154.0,-3.9433023744344076
3155.0,-3.8038693506900634
3156.0,-3.7758306571831626
3157.0,-3.708072350611331
3158.0,-3.620991627105218
3159.0,-3.554781710834166
3160.0,-3.529233893725824
3161.0,-3.6439415547885656
3162.0,-3.54750213924068
3163.0,-3.472027117848273
3164.0,-3.58730684666979
3165.0,-3.631433778203092
3166.0,-3.6751194404210614
3167.0,-3.7483682460168506
3168.0,-3.810884563556682
3169.0,-3.8727757179211153
3170.0,-3.844047960741904
3171.0,-3.905607481134485
3172.0,-3.9565514063231397
3173.0,-3.956985892259908
3174.0,-3.967416033337309
3175.0,-4.047741873003936
3176.0,-4.147264454273897
3177.0,-4.285791809731157
3178.0,-4.332933891633846
3179.0,-4.379604552717507
3180.0,-4.355808507190331
3181.0,-4.342250422118428
3182.0,-4.388827917897244
3183.0,-4.3349396387182715
3184.0,-4.321590242331089
3185.0,-4.338374339907777
3186.0,-4.2449905965087
3187.0,-4.232540690543613
3188.0,-4.240215283638176
3189.0,-4.217813130801794
3190.0,-4.285634999493777
3191.0,-4.352778649498839
3192.0,-4.219250863003851
3193.0,-4.217058354373813
3194.0,-4.224887770830074
3195.0,-4.222638893121774
3196.0,-4.290412504190556
3197.0,-4.17750837914865
3198.0,-4.175733295357163
3199.0,-4.243975962403591
3200.0,-4.1715362027795555
3201.0,-4.22982084075176
3202.0,-4.287522632344242
3203.0,-4.384647406020799
3204.0,-4.320800931960592
3205.0,-4.327592922640985
3206.0,-4.434316993414575
3207.0,-4.39997382348043
3208.0,-4.325974085245625
3209.0,-4.222714344393169
3210.0,-4.280487200949237
3211.0,-4.2676823289397445
3212.0,-4.255005505650347
3213.0,-4.342455450593843
3214.0,-4.369030896087905
3215.0,-4.365340587127026
3216.0,-4.311687181255756
3217.0,-4.218570309443199
3218.0,-4.236384606348766
3219.0,-4.154020760285278
3220.0,-4.162480552682426
3221.0,-4.250855747155601
3222.0,-4.178347189684045
3223.0,-4.046563717787205
3224.0,-4.146098080609332
3225.0,-4.214637099803239
3226.0,-4.282490728805207
3227.0,-4.249665821517155
3228.0,-4.297169163301983
3229.0,-4.294197471668963
3230.0,-4.321255496952274
3231.0,-4.3580429419827516
3232.0,-4.244462512562924
3233.0,-4.112017887437295
3234.0,-4.140897708562922
3235.0,-4.189488731477293
3236.0,-4.06759384416252
3237.0,-4.196917905720895
3238.0,-4.294948726663685
3239.0,-4.341999239397048
3240.0,-4.3085792470030775
3241.0,-4.335493454533047
3242.0,-4.212138519987716
3243.0,-4.120017134787839
3244.0,-4.108816963439962
3245.0,-4.097728793805562
3246.0,-4.036751505867507
3247.0,-3.966383990808832
3248.0,-4.066720150900744
3249.0,-4.046052949391735
3250.0,-4.035592419897818
3251.0,-4.02523649569884
3252.0,-4.024984130741851
3253.0,-4.034734289434432
3254.0,-4.024386946540088
3255.0,-4.014143077074687
3256.0,-4.04400164630394
3257.0,-4.033561629840901
3258.0,-4.013226013542492
3259.0,-4.003093753407067
3260.0,-4.053062815872996
3261.0,-3.9625321877142667
3262.0,-3.892906865837124
3263.0,-3.843977797178753
3264.0,-3.725538019206965
3265.0,-3.6482826390148952
3266.0,-3.661799812624746
3267.0,-3.7551818144984983
3268.0,-3.777629996353513
3269.0,-3.689853696389978
3270.0,-3.672955159426078
3271.0,-3.6962256078318174
3272.0,-3.7492633517534992
3273.0,-3.741770718235964
3274.0,-3.774353011053604
3275.0,-3.8066094809430675
3276.0,-3.678543386133637
3277.0,-3.6517579522723005
3278.0,-3.6852403727495773
3279.0,-3.678387969022081
3280.0,-3.7216040893318603
3281.0,-3.804388048438542
3282.0,-3.8363441679541563
3283.0,-3.9079807262746145
3284.0,-4.018900919011869
3285.0,-3.85871190982175
3286.0,-3.850124790723532
3287.0,-3.9616235428162967
3288.0,-4.0820073073881336
3289.0,-4.091187234314252
3290.0,-4.080275361971109
3291.0,-4.129472608351398
3292.0,-4.138177882267884
3293.0,-4.106796103445205
3294.0,-4.155728142410753
3295.0,-4.084170860986646
3296.0,-4.12332915237678
3297.0,-4.122095860853012
3298.0,-4.020874902244482
3299.0,-3.920666153222037
3300.0,-3.9114594916898167
3301.0,-3.9223448967729184
3302.0,-3.9131214478051892
3303.0,-3.9739902333271373
3304.0,-4.004250330993866
3305.0,-4.0142078276839275
3306.0,-4.004065749407088
3307.0,-3.944025091913017
3308.0,-3.9745848409938866
3309.0,-4.064838992583947
3310.0,-3.9941906026581084
3311.0,-3.9342486966315273
3312.0,-3.974906209665212
3313.0,-3.91515714756856
3314.0,-3.836005576092874
3315.0,-3.827645520331945
3316.0,-3.7093690651286253
3317.0,-3.642275374477339
3318.0,-3.6358526207325657
3319.0,-3.64949409452524
3320.0,-3.7129991535799873
3321.0,-3.8258691620441874
3322.0,-3.8376104704237455
3323.0,-3.8092343657195076
3324.0,-3.8111420220623127
3325.0,-3.6730306018416896
3326.0,-3.656300295823273
3327.0,-3.55973729286504
3328.0,-3.6241399199363897
3329.0,-3.667898520737026
3330.0,-3.6812195355296558
3331.0,-3.714407340174359
3332.0,-3.8072632667726154
3333.0,-3.819190634104889
3334.0,-3.91099872776384
3335.0,-3.9618887404862013
3336.0,-3.9622698530813394
3337.0,-3.952647154550526
3338.0,-4.01312068300502
3339.0,-3.9629894761749704
3340.0,-3.8633595814132207
3341.0,-3.8747259855990883
3342.0,-3.8259787257430977
3343.0,-3.737718938485667
3344.0,-3.73034174910081
3345.0,-3.7430383316098017
3346.0,-3.7256079482937037
3347.0,-3.678351868810767
3348.0,-3.7415683501226593
3349.0,-3.8341526666214327
3350.0,-3.9458111399552185
3351.0,-3.8863530285556664
3352.0,-3.9174894982701094
3353.0,-3.858314603287408
3354.0,-3.8497314572545336
3355.0,-3.9312341426819883
3356.0,-3.8219218012551686
3357.0,-3.823702583242617
3358.0,-3.8054655574101908
3359.0,-3.727410901836089
3360.0,-3.7001367928177276
3361.0,-3.71313542488955
3362.0,-3.7660040706406543
3363.0,-3.7783440299342477
3364.0,-3.7805605896349053
3365.0,-3.792754983738556
3366.0,-3.7348274339011702
3367.0,-3.8274791595621585
3368.0,-3.809204367966537
3369.0,-3.8211123242868714
3370.0,-3.772901201044003
3371.0,-3.805172189033563
3372.0,-3.777120467143227
3373.0,-3.769349262471794
3374.0,-3.7116557698470762
3375.0,-3.5945392121486055
3376.0,-3.588593820027119
3377.0,-3.542707881826848
3378.0,-3.537280803008579
3379.0,-3.4219079949784934
3380.0,-3.4676889150287087
3381.0,-3.6230120258784213
3382.0,-3.716781905619637
3383.0,-3.7296140865634406
3384.0,-3.762317945697806
3385.0,-3.734694766240828
3386.0,-3.707347818578419
3387.0,-3.640274340392635
3388.0,-3.733871596988709
3389.0,-3.736532881018822
3390.0,-3.7891675522086334
3391.0,-3.7012758766865472
3392.0,-3.7342631179196815
3393.0,-3.756920486740485
3394.0,-3.78935128187308
3395.0,-3.8214577690543488
3396.0,-3.813243191363805
3397.0,-3.885110759450167
3398.0,-3.7962596518556655
3399.0,-3.8282970553371087
3400.0,-3.8800140847837374
3401.0,-3.9412139439359
3402.0,-3.981801804496541
3403.0,-4.071983786451575
3404.0,-4.081263948587059
3405.0,-4.140451309101189
3406.0,-4.2190467960101765
3407.0,-4.246856328050075
3408.0,-4.124387764769574
3409.0,-4.063143887121879
3410.0,-4.11251244825066
3411.0,-4.051387323768154
3412.0,-4.130873450530472
3413.0,-4.119564716025168
3414.0,-4.148369068864916
3415.0,-4.2668853781762675
3416.0,-4.194216524394505
3417.0,-4.22227435915056
3418.0,-4.140051615559054
3419.0,-4.158651099403463
3420.0,-4.0470645884094285
3421.0,-4.036593942525334
3422.0,-3.9462280031000807
3423.0,-3.9367657230690796
3424.0,-4.027398065838389
3425.0,-4.037124085180005
3426.0,-4.046752844328204
3427.0,-4.156285315884922
3428.0,-4.064722462726073
3429.0,-4.054075238098813
3430.0,-4.103534485717825
3431.0,-4.032499140860646
3432.0,-3.89217414945204
3433.0,-3.9732524079575198
3434.0,-4.1035198838779445
3435.0,-3.9724846850391655
3436.0,-4.0127598381887735
3437.0,-4.022632239806886
3438.0,-3.9124059174088175
3439.0,-3.8832818582347293
3440.0,-3.904449039652382
3441.0,-3.8754045492558578
3442.0,-3.886650503763299
3443.0,-3.9577839987256658
3444.0,-4.018206158738409
3445.0,-4.008024097151025
3446.0,-3.9279438561795144
3447.0,-3.818664417617719
3448.0,-3.8504777734415416
3449.0,-3.921972995707126
3450.0,-3.9127532657500543
3451.0,-3.9236257330925537
3452.0,-4.014389475761628
3453.0,-4.024245581004012
3454.0,-3.9040031251939715
3455.0,-3.8949630939420317
3456.0,-3.9160134630026113
3457.0,-3.966853328372585
3458.0,-3.937184795088859
3459.0,-3.8778129471379703
3460.0,-3.8790348176665908
3461.0,-3.970244469489925
3462.0,-3.9605420247950254
3463.0,-3.970936604547075
3464.0,-3.9812272385016043
3465.0,-4.051414966116588
3466.0,-4.090900816455422
3467.0,-4.059991808290867
3468.0,-3.9793918902079586
3469.0,-3.9895979713058787
3470.0,-3.82970199159282
3471.0,-3.871404971676892
3472.0,-3.9426909219601227
3473.0,-3.8532640127405218
3474.0,-3.7647313726131166
3475.0,-3.8270840588869857
3476.0,-3.8188132182981156
3477.0,-3.810625086115134
3478.0,-3.742518835253983
3479.0,-3.635093646901443
3480.0,-3.6387427104324286
3481.0,-3.692355283328104
3482.0,-3.7054317304948228
3483.0,-3.718377413189874
3484.0,-3.7711936390579752
3485.0,-3.8434817026673955
3486.0,-3.9050468856407217
3487.0,-3.835996416784315
3488.0,-3.9276364526164715
3489.0,-3.9183600880903064
3490.0,-3.929176487209403
3491.0,-3.919884722337309
3492.0,-3.9606858751139358
3493.0,-3.9610790163627962
3494.0,-3.951468226199168
3495.0,-4.021953543937176
3496.0,-4.041734008497804
3497.0,-4.021316668412826
3498.0,-4.061103501728698
3499.0,-4.060492466711411
3500.0,-4.089887542044297
3501.0,-4.198988666623854
3502.0,-4.1169987799576155
3503.0,-4.175828792158039
3504.0,-4.194070504236458
3505.0,-4.252129799194093
3506.0,-4.279608501202152
3507.0,-4.286812416190131
3508.0,-4.293944292028229
3509.0,-4.321004849107947
3510.0,-4.357794800616867
3511.0,-4.344216852610699
3512.0,-4.320774684084592
3513.0,-4.357566937243746
3514.0,-4.403991267871309
3515.0,-4.439951355192596
3516.0,-4.375551841640671
3517.0,-4.481796323224264
3518.0,-4.5369783599920215
3519.0,-4.541608576392101
3520.0,-4.566192490628181
3521.0,-4.6105305657218985
3522.0,-4.604425260064679
3523.0,-4.628381007464032
3524.0,-4.532097197389392
3525.0,-4.506776225415498
3526.0,-4.6017084631613425
3527.0,-4.665691378529729
3528.0,-4.689034464744432
3529.0,-4.702144120096987
3530.0,-4.685122678896017
3531.0,-4.688271452107057
3532.0,-4.771388737585986
3533.0,-4.743674850210126
3534.0,-4.676238101708025
3535.0,-4.739475720690945
3536.0,-4.7320809634840355
3537.0,-4.834760153849196
3538.0,-4.836412552310704
3539.0,-4.848048426787597
3540.0,-4.9295679425197205
3541.0,-5.010272263094524
3542.0,-5.030169540463579
3543.0,-5.009867845058943
3544.0,-5.009769166608353
3545.0,-5.0496714749422695
3546.0,-5.059174760192846
3547.0,-5.118583012590918
3548.0,-4.937397182465008
3549.0,-4.978023210640358
3550.0,-4.938242978533954
3551.0,-4.938860548748615
3552.0,-4.939471943261128
3553.0,-4.990077223828516
3554.0,-4.950176451590231
3555.0,-5.010674687074329
3556.0,-5.100567940203585
3557.0,-5.089562260801549
3558.0,-5.158666638193534
3559.0,-5.157079971811598
3560.0,-5.005509172093483
3561.0,-4.885454080372547
3562.0,-4.8265995395688215
3563.0,-4.868333544173133
3564.0,-4.929650208731402
3565.0,-4.920353706644088
3566.0,-4.971150169577647
3567.0,-5.01143866788187
3568.0,-5.021324281203051
3569.0,-5.1011110383910205
3570.0,-5.1400999280071105
3571.0,-5.108698928727039
3572.0,-5.127611939439769
3573.0,-5.21633582004537
3574.0,-5.244172461844917
3575.0,-5.2617307372264674
3576.0,-5.279113429854203
3577.0,-5.31632229555566
3578.0,-5.323159072600103
3579.0,-5.439927481874102
3580.0,-5.545528207055361
3581.0,-5.580072924984807
3582.0,-5.5742721957349595
3583.0,-5.52852947377761
3584.0,-5.553244179039834
3585.0,-5.487711737249436
3586.0,-5.462834619876942
3587.0,-5.438206273678173
3588.0,-5.293824210941391
3589.0,-5.350885968831978
3590.0,-5.2573771091436585
3591.0,-5.194803338052222
3592.0,-5.2528553046717
3593.0,-5.370326751624982
3594.0,-5.366623484108732
3595.0,-5.3629572492676445
3596.0,-5.389327676774968
3597.0,-5.305434400007218
3598.0,-5.342380056007146
3599.0,-5.3889562554470745
3600.0,-5.425066692892604
3601.0,-5.400816025963678
3602.0,-5.426807865704041
3603.0,-5.342539787047
3604.0,-5.34911438917653
3605.0,-5.405623245284765
3606.0,-5.311567012831918
3607.0,-5.338451342703599
3608.0,-5.225066829276563
3609.0,-5.112816160983797
3610.0,-5.14168799937396
3611.0,-5.12027111938022
3612.0,-5.189068408186418
3613.0,-5.147177724104553
3614.0,-5.115705946863507
3615.0,-5.1945488873948715
3616.0,-5.232603398520923
3617.0,-5.230277364535714
3618.0,-5.267974590890356
3619.0,-5.295294844981452
3620.0,-5.362341896531638
3621.0,-5.338718477566322
3622.0,-5.245331292790659
3623.0,-5.332877979862752
3624.0,-5.2895492000641235
3625.0,-5.1766537080634825
3626.0,-5.114887170982848
3627.0,-5.05373829927302
3628.0,-5.03320091628029
3629.0,-5.032868907117487
3630.0,-4.972540218046312
3631.0,-4.99281481586585
3632.0,-5.032886667707191
3633.0,-5.01255780103012
3634.0,-5.012432223019818
3635.0,-5.03230790078962
3636.0,-4.961984821781725
3637.0,-4.952364973563907
3638.0,-5.002841323828267
3639.0,-4.982812910589985
3640.0,-4.912984781484085
3641.0,-4.823854933669244
3642.0,-4.735616384332552
3643.0,-4.708260220489226
3644.0,-4.751177618284333
3645.0,-4.78366584210149
3646.0,-4.725829183680475
3647.0,-4.77857089184367
3648.0,-4.700785182925233
3649.0,-4.6637773310959805
3650.0,-4.647139557785021
3651.0,-4.700668162207171
3652.0,-4.7636614805851
3653.0,-4.696024865779249
3654.0,-4.7190646171214565
3655.0,-4.7218739709502415
3656.0,-4.724655231240739
3657.0,-4.767408678928331
3658.0,-4.829734592139048
3659.0,-4.841437246217657
3660.0,-4.85302287375548
3661.0,-4.824492645017925
3662.0,-4.806247718567746
3663.0,-4.808185241382068
3664.0,-4.890103388968247
3665.0,-4.9012023550785635
3666.0,-5.012190331527778
3667.0,-4.8820684282125
3668.0,-4.903247743930375
3669.0,-5.004215266491072
3670.0,-5.064173113826162
3671.0,-5.1435313826879
3672.0,-5.162096068861022
3673.0,-5.140475108172412
3674.0,-5.279070357090688
3675.0,-5.27627965351978
3676.0,-5.193516856984582
3677.0,-5.181581688414736
3678.0,-5.119765871530589
3679.0,-5.128568212815283
3680.0,-5.23728253068713
3681.0,-5.1749097053802595
3682.0,-5.253160608326457
3683.0,-5.290629002243192
3684.0,-5.217722712220761
3685.0,-5.245545485098553
3686.0,-5.253090030247567
3687.0,-5.310559129945092
3688.0,-5.397453538645641
3689.0,-5.493479003259185
3690.0,-5.488544213226593
3691.0,-5.503658771094328
3692.0,-5.378622183383384
3693.0,-5.33483596154955
3694.0,-5.151487601934055
3695.0,-5.229972725914714
3696.0,-5.207672998655568
3697.0,-5.265596268669012
3698.0,-5.112940305982322
3699.0,-5.191810902922499
3700.0,-5.229892793893273
3701.0,-5.20759386595434
3702.0,-5.205517927294797
3703.0,-5.213462748021849
3704.0,-5.2713281205416305
3705.0,-5.278614839336214
3706.0,-5.2958286909428525
3707.0,-5.342870404033423
3708.0,-5.369441699993089
3709.0,-5.445747282993159
3710.0,-5.461289810163227
3711.0,-5.506676912061594
3712.0,-5.501610142940978
3713.0,-5.476594041511568
3714.0,-5.451828101096453
3715.0,-5.447309820085488
3716.0,-5.482836721884633
3717.0,-5.408008354665787
3718.0,-5.38392827111913
3719.0,-5.400088988407939
3720.0,-5.356088098523859
3721.0,-5.36252721753862
3722.0,-5.388901945363234
3723.0,-5.395012925909601
3724.0,-5.351062796650504
3725.0,-5.317552168683999
3726.0,-5.394376646997159
3727.0,-5.410432880527188
3728.0,-5.416328551721916
3729.0,-5.4921652662046965
3730.0,-5.467243613542649
3731.0,-5.362571177407223
3732.0,-5.3789454656331515
3733.0,-5.39515601097682
3734.0,-5.451204450867053
3735.0,-5.406692406358382
3736.0,-5.442625482294798
3737.0,-5.51819922747185
3738.0,-5.443017235197132
3739.0,-5.34858706284516
3740.0,-5.435101192216709
3741.0,-5.390750180294542
3742.0,-5.396842678491596
3743.0,-5.46287425170668
3744.0,-5.3082455091896135
3745.0,-5.305163054097717
3746.0,-5.3221114235567395
3747.0,-5.338890309321172
3748.0,-5.30550140622796
3749.0,-5.2024463921656805
3750.0,-5.180421928244024
3751.0,-5.098617708961584
3752.0,-5.137631531871968
3753.0,-5.0562552165532475
3754.0,-5.045692664387715
3755.0,-5.095235737743838
3756.0,-5.1142833803664
3757.0,-5.123140546562736
3758.0,-5.061909141097108
3759.0,-5.031290049686136
3760.0,-5.070977149189275
3761.0,-4.990267377697382
3762.0,-5.080364703920408
3763.0,-5.059561056881204
3764.0,-4.928965446312392
3765.0,-4.819675791849269
3766.0,-4.811479033930777
3767.0,-4.813364243591469
3768.0,-4.685230601155554
3769.0,-4.708378295143998
3770.0,-4.611294512192558
3771.0,-4.575181567070632
3772.0,-4.609429751399926
3773.0,-4.643335453885927
3774.0,-4.696902099347067
3775.0,-4.689933078353596
3776.0,-4.71303374757006
3777.0,-4.725903410094359
3778.0,-4.728644375993415
3779.0,-4.801357932233481
3780.0,-4.763344352911146
3781.0,-4.885710909382034
3782.0,-4.846853800288214
3783.0,-4.948385262285332
3784.0,-4.928901409662479
3785.0,-4.989612395565854
3786.0,-5.049716271610196
3787.0,-5.089219108894094
3788.0,-5.188326917805153
3789.0,-5.116443648627102
3790.0,-5.045279212140831
3791.0,-5.024826420019423
3792.0,-5.024578155819229
3793.0,-5.064332374261036
3794.0,-5.073689050518425
3795.0,-5.0429521600132405
3796.0,-5.082522638413108
3797.0,-5.141697412028977
3798.0,-4.980280437908687
3799.0,-5.0104776335296
3800.0,-5.010372857194304
3801.0,-5.020269128622361
3802.0,-5.060066437336137
3803.0,-5.089465772962775
3804.0,-5.1285711152331475
3805.0,-5.117285404080816
3806.0,-5.106112550040008
3807.0,-5.165051424539608
3808.0,-5.123400910294212
3809.0,-5.212166901191269
3810.0,-5.130045232179356
3811.0,-5.118744779857562
3812.0,-5.177557332058987
3813.0,-5.155781758738397
3814.0,-5.134223941151013
3815.0,-5.112881701739503
3816.0,-5.091752884722108
3817.0,-5.1208353558748865
3818.0,-5.209627002316137
3819.0,-5.167530732292975
3820.0,-5.205855424970045
3821.0,-5.133796870720345
3822.0,-5.172458902013141
3823.0,-5.16073431299301
3824.0,-5.1891269698630795
3825.0,-5.247235700164449
3826.0,-5.304763343162805
3827.0,-5.321715709731177
3828.0,-5.398498552633865
3829.0,-5.434513567107526
3830.0,-5.280168431436452
3831.0,-5.297366747122087
3832.0,-5.294393079650866
3833.0,-5.331449148854357
3834.0,-5.198134657365814
3835.0,-5.196153310792155
3836.0,-5.254191777684234
3837.0,-5.261649859907391
3838.0,-5.269033361308317
3839.0,-5.1463430276952336
3840.0,-5.124879597418281
3841.0,-5.123630801444098
3842.0,-5.1423944934296575
3843.0,-5.15097054849536
3844.0,-5.1594608430104065
3845.0,-5.067866234580302
3846.0,-5.1371875722345
3847.0,-5.155815696512155
3848.0,-5.134257539547034
3849.0,-5.062914964151563
3850.0,-5.032285814510047
3851.0,-5.101962956364947
3852.0,-4.970943326801297
3853.0,-4.961233893533285
3854.0,-4.971621554597951
3855.0,-5.091905339051972
3856.0,-5.070986285661452
3857.0,-5.090276422804838
3858.0,-5.059373658576789
3859.0,-5.098779921991021
3860.0,-4.997792122771111
3861.0,-5.0178142015434
3862.0,-4.937636059527966
3863.0,-4.898259698932686
3864.0,-4.87927710194336
3865.0,-4.860484330923926
3866.0,-4.9418794876146865
3867.0,-4.902460692738539
3868.0,-5.023436085811153
3869.0,-5.013201724953041
3870.0,-4.923069707703511
3871.0,-4.943839010626476
3872.0,-4.934400620520211
3873.0,-4.975056614315009
3874.0,-4.935306048171858
3875.0,-4.9059529876901395
3876.0,-4.866893457813238
3877.0,-4.868224523235106
3878.0,-4.829542278002754
3879.0,-4.891246855222727
3880.0,-4.892334386670499
3881.0,-4.903411042803794
3882.0,-4.824376932375755
3883.0,-4.796133163051997
3884.0,-4.8381718314214766
3885.0,-4.799790113107261
3886.0,-4.771792211976188
3887.0,-4.894074289856426
3888.0,-4.925133546957862
3889.0,-4.825882211488284
3890.0,-4.867623389373401
3891.0,-4.868947155479667
3892.0,-4.800257683924871
3893.0,-4.842255107085622
3894.0,-4.863832556014766
3895.0,-4.885194230454618
3896.0,-4.816342288150072
3897.0,-4.738178865268571
3898.0,-4.840797076615885
3899.0,-4.802389105849726
3900.0,-4.794365214791229
3901.0,-4.816421562643317
3902.0,-4.748257347016884
3903.0,-4.820774773546716
3904.0,-4.7825670258112485
3905.0,-4.844741355553136
3906.0,-4.886293941997605
3907.0,-4.887431002577628
3908.0,-4.958556692551852
3909.0,-4.918971125626333
3910.0,-4.85978141437007
3911.0,-4.831183600226368
3912.0,-4.792871764224104
3913.0,-4.854943046581863
3914.0,-4.786393616116045
3915.0,-4.858529679954884
3916.0,-4.8199443831553355
3917.0,-4.781744939323782
3918.0,-4.723927489930545
3919.0,-4.776688215031239
3920.0,-4.808921332880927
3921.0,-4.750832119552118
3922.0,-4.763323798356597
3923.0,-4.76569056037303
3924.0,-4.608033654769299
3925.0,-4.5519533182216065
3926.0,-4.46643378503939
3927.0,-4.461769447188996
3928.0,-4.517151752717106
3929.0,-4.521980235189934
3930.0,-4.486760432838035
3931.0,-4.551892828509655
3932.0,-4.656373900224559
3933.0,-4.699810161222313
3934.0,-4.68281205961009
3935.0,-4.735983939013989
3936.0,-4.738624099623849
3937.0,-4.641237858627611
3938.0,-4.514825480041335
3939.0,-4.499677225240922
3940.0,-4.524680452988513
3941.0,-4.629433648458629
3942.0,-4.743139311974042
3943.0,-4.655707918854302
3944.0,-4.659150839665759
3945.0,-4.8025593312691015
3946.0,-4.86453373795641
